case,attempt,expected,exit_code,decision_correct,state_correct,pre_device,pre_inode,post_device,post_inode,pre_hash,post_hash,hardlink_device,hardlink_inode,hardlink_type,audit_evidence
protected_read,2,allow,0,1,1,37,204892,37,204892,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,204892,sentinelpath_protected_t,bounded_avc_log
protected_read,3,allow,0,1,1,37,204904,37,204904,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,204904,sentinelpath_protected_t,bounded_avc_log
protected_read,4,allow,0,1,1,37,204920,37,204920,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,204920,sentinelpath_protected_t,bounded_avc_log
protected_read,5,allow,0,1,1,37,204932,37,204932,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,204932,sentinelpath_protected_t,bounded_avc_log
protected_read,6,allow,0,1,1,37,204949,37,204949,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,204949,sentinelpath_protected_t,bounded_avc_log
protected_read,7,allow,0,1,1,37,204960,37,204960,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,204960,sentinelpath_protected_t,bounded_avc_log
protected_read,8,allow,0,1,1,37,204977,37,204977,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,204977,sentinelpath_protected_t,bounded_avc_log
protected_read,9,allow,0,1,1,37,204988,37,204988,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,204988,sentinelpath_protected_t,bounded_avc_log
protected_read,10,allow,0,1,1,37,205005,37,205005,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205005,sentinelpath_protected_t,bounded_avc_log
protected_read,11,allow,0,1,1,37,205016,37,205016,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205016,sentinelpath_protected_t,bounded_avc_log
protected_read,12,allow,0,1,1,37,205026,37,205026,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205026,sentinelpath_protected_t,bounded_avc_log
protected_read,13,allow,0,1,1,37,205038,37,205038,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205038,sentinelpath_protected_t,bounded_avc_log
protected_read,14,allow,0,1,1,37,205062,37,205062,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205062,sentinelpath_protected_t,bounded_avc_log
protected_read,15,allow,0,1,1,37,205075,37,205075,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205075,sentinelpath_protected_t,bounded_avc_log
protected_read,16,allow,0,1,1,37,205088,37,205088,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205088,sentinelpath_protected_t,bounded_avc_log
protected_read,17,allow,0,1,1,37,205104,37,205104,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205104,sentinelpath_protected_t,bounded_avc_log
protected_read,18,allow,0,1,1,37,205117,37,205117,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205117,sentinelpath_protected_t,bounded_avc_log
protected_read,19,allow,0,1,1,37,205128,37,205128,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205128,sentinelpath_protected_t,bounded_avc_log
protected_read,20,allow,0,1,1,37,205144,37,205144,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205144,sentinelpath_protected_t,bounded_avc_log
protected_read,21,allow,0,1,1,37,205156,37,205156,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205156,sentinelpath_protected_t,bounded_avc_log
protected_read,22,allow,0,1,1,37,205173,37,205173,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205173,sentinelpath_protected_t,bounded_avc_log
protected_read,23,allow,0,1,1,37,205186,37,205186,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205186,sentinelpath_protected_t,bounded_avc_log
protected_read,24,allow,0,1,1,37,205194,37,205194,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205194,sentinelpath_protected_t,bounded_avc_log
protected_read,25,allow,0,1,1,37,205216,37,205216,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205216,sentinelpath_protected_t,bounded_avc_log
protected_read,26,allow,0,1,1,37,205228,37,205228,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205228,sentinelpath_protected_t,bounded_avc_log
protected_read,27,allow,0,1,1,37,205242,37,205242,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205242,sentinelpath_protected_t,bounded_avc_log
protected_read,28,allow,0,1,1,37,205256,37,205256,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205256,sentinelpath_protected_t,bounded_avc_log
protected_read,29,allow,0,1,1,37,205272,37,205272,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205272,sentinelpath_protected_t,bounded_avc_log
protected_read,30,allow,0,1,1,37,205284,37,205284,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205284,sentinelpath_protected_t,bounded_avc_log
protected_read,31,allow,0,1,1,37,205300,37,205300,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205300,sentinelpath_protected_t,bounded_avc_log
protected_read,32,allow,0,1,1,37,205313,37,205313,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205313,sentinelpath_protected_t,bounded_avc_log
protected_read,33,allow,0,1,1,37,205328,37,205328,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205328,sentinelpath_protected_t,bounded_avc_log
protected_read,34,allow,0,1,1,37,205340,37,205340,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205340,sentinelpath_protected_t,bounded_avc_log
protected_read,35,allow,0,1,1,37,205356,37,205356,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205356,sentinelpath_protected_t,bounded_avc_log
protected_read,36,allow,0,1,1,37,205368,37,205368,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205368,sentinelpath_protected_t,bounded_avc_log
protected_read,37,allow,0,1,1,37,205384,37,205384,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205384,sentinelpath_protected_t,bounded_avc_log
protected_read,38,allow,0,1,1,37,205394,37,205394,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205394,sentinelpath_protected_t,bounded_avc_log
protected_read,39,allow,0,1,1,37,205411,37,205411,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205411,sentinelpath_protected_t,bounded_avc_log
protected_read,40,allow,0,1,1,37,205424,37,205424,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205424,sentinelpath_protected_t,bounded_avc_log
protected_read,41,allow,0,1,1,37,205439,37,205439,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205439,sentinelpath_protected_t,bounded_avc_log
protected_read,42,allow,0,1,1,37,205454,37,205454,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205454,sentinelpath_protected_t,bounded_avc_log
protected_read,43,allow,0,1,1,37,205465,37,205465,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205465,sentinelpath_protected_t,bounded_avc_log
protected_read,44,allow,0,1,1,37,205481,37,205481,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205481,sentinelpath_protected_t,bounded_avc_log
protected_read,45,allow,0,1,1,37,205496,37,205496,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205496,sentinelpath_protected_t,bounded_avc_log
protected_read,46,allow,0,1,1,37,205509,37,205509,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205509,sentinelpath_protected_t,bounded_avc_log
protected_read,47,allow,0,1,1,37,205524,37,205524,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205524,sentinelpath_protected_t,bounded_avc_log
protected_read,48,allow,0,1,1,37,205537,37,205537,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205537,sentinelpath_protected_t,bounded_avc_log
protected_read,49,allow,0,1,1,37,205551,37,205551,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205551,sentinelpath_protected_t,bounded_avc_log
protected_read,50,allow,0,1,1,37,205562,37,205562,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205562,sentinelpath_protected_t,bounded_avc_log
protected_read,51,allow,0,1,1,37,205572,37,205572,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205572,sentinelpath_protected_t,bounded_avc_log
protected_read,52,allow,0,1,1,37,205581,37,205581,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205581,sentinelpath_protected_t,bounded_avc_log
protected_read,53,allow,0,1,1,37,205586,37,205586,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205586,sentinelpath_protected_t,bounded_avc_log
protected_read,54,allow,0,1,1,37,205622,37,205622,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205622,sentinelpath_protected_t,bounded_avc_log
protected_read,55,allow,0,1,1,37,205632,37,205632,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205632,sentinelpath_protected_t,bounded_avc_log
protected_read,56,allow,0,1,1,37,205648,37,205648,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205648,sentinelpath_protected_t,bounded_avc_log
protected_read,57,allow,0,1,1,37,205659,37,205659,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205659,sentinelpath_protected_t,bounded_avc_log
protected_read,58,allow,0,1,1,37,205676,37,205676,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205676,sentinelpath_protected_t,bounded_avc_log
protected_read,59,allow,0,1,1,37,205689,37,205689,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205689,sentinelpath_protected_t,bounded_avc_log
protected_read,60,allow,0,1,1,37,205702,37,205702,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205702,sentinelpath_protected_t,bounded_avc_log
protected_read,61,allow,0,1,1,37,205717,37,205717,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205717,sentinelpath_protected_t,bounded_avc_log
protected_read,62,allow,0,1,1,37,205732,37,205732,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205732,sentinelpath_protected_t,bounded_avc_log
protected_read,63,allow,0,1,1,37,205748,37,205748,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205748,sentinelpath_protected_t,bounded_avc_log
protected_read,64,allow,0,1,1,37,205762,37,205762,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205762,sentinelpath_protected_t,bounded_avc_log
protected_read,65,allow,0,1,1,37,205773,37,205773,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205773,sentinelpath_protected_t,bounded_avc_log
protected_read,66,allow,0,1,1,37,205788,37,205788,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205788,sentinelpath_protected_t,bounded_avc_log
protected_read,67,allow,0,1,1,37,205804,37,205804,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205804,sentinelpath_protected_t,bounded_avc_log
protected_read,68,allow,0,1,1,37,205817,37,205817,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205817,sentinelpath_protected_t,bounded_avc_log
protected_read,69,allow,0,1,1,37,205830,37,205830,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205830,sentinelpath_protected_t,bounded_avc_log
protected_read,70,allow,0,1,1,37,205846,37,205846,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205846,sentinelpath_protected_t,bounded_avc_log
protected_read,71,allow,0,1,1,37,205860,37,205860,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205860,sentinelpath_protected_t,bounded_avc_log
protected_read,72,allow,0,1,1,37,205873,37,205873,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205873,sentinelpath_protected_t,bounded_avc_log
protected_read,73,allow,0,1,1,37,205881,37,205881,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205881,sentinelpath_protected_t,bounded_avc_log
protected_read,74,allow,0,1,1,37,205887,37,205887,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205887,sentinelpath_protected_t,bounded_avc_log
protected_read,75,allow,0,1,1,37,205892,37,205892,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205892,sentinelpath_protected_t,bounded_avc_log
protected_read,76,allow,0,1,1,37,205927,37,205927,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205927,sentinelpath_protected_t,bounded_avc_log
protected_read,77,allow,0,1,1,37,205943,37,205943,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205943,sentinelpath_protected_t,bounded_avc_log
protected_read,78,allow,0,1,1,37,205957,37,205957,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205957,sentinelpath_protected_t,bounded_avc_log
protected_read,79,allow,0,1,1,37,205969,37,205969,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205969,sentinelpath_protected_t,bounded_avc_log
protected_read,80,allow,0,1,1,37,205984,37,205984,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,205984,sentinelpath_protected_t,bounded_avc_log
protected_read,81,allow,0,1,1,37,206000,37,206000,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206000,sentinelpath_protected_t,bounded_avc_log
protected_read,82,allow,0,1,1,37,206012,37,206012,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206012,sentinelpath_protected_t,bounded_avc_log
protected_read,83,allow,0,1,1,37,206027,37,206027,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206027,sentinelpath_protected_t,bounded_avc_log
protected_read,84,allow,0,1,1,37,206039,37,206039,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206039,sentinelpath_protected_t,bounded_avc_log
protected_read,85,allow,0,1,1,37,206055,37,206055,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206055,sentinelpath_protected_t,bounded_avc_log
protected_read,86,allow,0,1,1,37,206067,37,206067,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206067,sentinelpath_protected_t,bounded_avc_log
protected_read,87,allow,0,1,1,37,206082,37,206082,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206082,sentinelpath_protected_t,bounded_avc_log
protected_read,88,allow,0,1,1,37,206093,37,206093,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206093,sentinelpath_protected_t,bounded_avc_log
protected_read,89,allow,0,1,1,37,206110,37,206110,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206110,sentinelpath_protected_t,bounded_avc_log
protected_read,90,allow,0,1,1,37,206126,37,206126,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206126,sentinelpath_protected_t,bounded_avc_log
protected_read,91,allow,0,1,1,37,206136,37,206136,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206136,sentinelpath_protected_t,bounded_avc_log
protected_read,92,allow,0,1,1,37,206153,37,206153,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206153,sentinelpath_protected_t,bounded_avc_log
protected_read,93,allow,0,1,1,37,206164,37,206164,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206164,sentinelpath_protected_t,bounded_avc_log
protected_read,94,allow,0,1,1,37,206180,37,206180,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206180,sentinelpath_protected_t,bounded_avc_log
protected_read,95,allow,0,1,1,37,206196,37,206196,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206196,sentinelpath_protected_t,bounded_avc_log
protected_read,96,allow,0,1,1,37,206208,37,206208,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206208,sentinelpath_protected_t,bounded_avc_log
protected_read,97,allow,0,1,1,37,206219,37,206219,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206219,sentinelpath_protected_t,bounded_avc_log
protected_read,98,allow,0,1,1,37,206224,37,206224,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206224,sentinelpath_protected_t,bounded_avc_log
protected_read,99,allow,0,1,1,37,206229,37,206229,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206229,sentinelpath_protected_t,bounded_avc_log
protected_read,100,allow,0,1,1,37,206234,37,206234,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206234,sentinelpath_protected_t,bounded_avc_log
unrelated_write,1,allow,0,1,1,37,206239,37,206239,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206239,sentinelpath_protected_t,bounded_avc_log
unrelated_write,2,allow,0,1,1,37,206292,37,206292,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206292,sentinelpath_protected_t,bounded_avc_log
unrelated_write,3,allow,0,1,1,37,206304,37,206304,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206304,sentinelpath_protected_t,bounded_avc_log
unrelated_write,4,allow,0,1,1,37,206320,37,206320,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,206320,sentinelpath_protected_t,bounded_avc_log
